,comment,recommend,prediction,no preprocessing,no smoothing,no preprocessing or smoothing
608,"['به', 'درد', 'نمیخوره', 'شیائوم', 'خرید#خر', 'کاربرد', 'تره', 'اسباب', 'بازیه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
609,"['اکه', 'دنبال', 'ک', '', 'قیم', 'و', 'به', 'کارا', '#هست', '.', 'همین', 'مناسبه', 'ماشین', 'اصلاح', 'سر', 'فیلیپس', 'مدل', 'QC', '5115']",recommended,recommended,recommended,recommended,recommended
610,"['سلا', 'من', 'این', 'هاب', 'رو', 'از', 'دیجیکالا', 'خرید', 'کرد#کن', 'و', 'امروز', 'به', 'دس', 'رسید\r', 'رنگ', 'مشک', 'سفار', 'داد#ده', 'که', 'اشتباه', 'سفیدشو', 'ارسال', 'کردن', 'برام\r', 'همین', 'که', 'رسید', 'به', 'دس', 'تست', 'کرد#کن', 'و', 'واقعا', 'مشکل', 'دید#بین', 'و', 'به', 'نظر', 'هاب', 'خوب', 'میاد\r', 'من', 'تما', 'پور', '', 'USB', 'رو', 'پر', 'کرد#کن', 'و', 'هیچ', 'مشکل', 'دید#بین', 'و', 'همه', 'به', 'درست', 'کار', 'کردن\r', 'من', 'یه', 'موس+یه', 'کول', 'پد+یه', 'اسپیکر+3', 'عدد', 'فل', '(', '2', 'عدد', '16', 'گیگ', 'و', 'یک', 'عدد', '8', 'گیگ', ')', '+1', 'هارد', 'اکسترنال', '1', 'ترابایت', 'به', 'وصل', 'کرد#کن', 'و', 'یه', 'فایل', 'ه', 'کپ', 'کرد#کن', 'تو', 'هارد', '،', '\r', 'هیچ', 'مشکل', 'بود#باش', 'و', 'همه', 'به', 'درست', 'کار', 'میکردن\r', 'و', 'این', 'بگ', 'که', 'مثل', 'بعض', 'از', 'هاب', '', 'ه', 'رده', '', 'خود', 'در', 'هنگا', 'اجک', 'کردن', 'یک', 'دیوایس', 'مثلا', '(', 'هارد', 'اکسترنال', ')', 'بقیه', 'دیوایس', '', 'ه', 'اجک', 'نمیشن\r', 'بعض', '', 'نوشتن', 'که', 'عد', 'پشتیبان', 'از', 'آداپتور', 'در', 'حال', 'که', 'سم', 'چپ', 'دستگاه', 'محل', 'اتصال', 'آداپتور', 'داره', '.', '(', 'نمیدون', 'حالا', 'همشون', 'اینطوریه', 'یانه', 'ول', 'ماله', 'من', 'داره', ')', '\r', 'من', 'که', 'راض', 'ا', 'و', 'به', 'شما', 'ا', 'پیشنهاد', 'میکنم\r', 'با', 'این', 'قیم', 'فک', 'کرد#کن', 'از', 'این', 'بهترشو', 'بتونید', 'خرید#خر', 'عال', 'نسب', 'به', 'قیم']",recommended,recommended,recommended,not_recommended,not_recommended
611,"['متاسفانه', 'خیل', 'ب', 'کیف', 'هس', '.', '.', '.', '۲', 'هفته', 'ک', 'کارکرد', 'خراب', 'شد#شو', '،', 'فس', 'شارژ', 'بود#باش', '.', '.', '.', '.', 'شارژر']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
612,"['ظاهر', 'بسته', 'بند', 'و', 'لواز', 'داخل', 'بسیار', 'شیک', 'و', 'کامل', 'اس', 'اما', 'گلس', 'به', 'هیچ', 'عنو', '5D', 'نیس', '.', 'حت', '3D', 'ه', 'نیس', '!', 'زیرا', 'لبه', '', 'گلس', '،', 'خمیده', 'ساخته', 'شد#شو', 'و', 'حت', 'تا', 'انت', 'صفحه', 'نما', 'را', 'نمیپوشاند', 'چه', 'رسید#رس', 'به', 'لبه', 'قاب', 'اصل', 'که', 'سازنده', 'ادعا', 'آن', 'را', 'داشت#دار', '.', '\r', 'محل', 'دوربین', '،', 'سنسور', 'و', 'بلندگو', 'با', 'دق', 'مناسب', 'ساخته', 'شده', 'اما', 'حاشیه', 'سیاه', 'رنگ', 'اطراف', 'گلس', 'مقدار', 'بسیار', 'کم', 'به', 'حاشیه', 'صفحه', 'نما', 'تجاوز', 'م', 'کند', '.', '\r', 'این', 'گلس', 'بسیار', 'اثر', 'انگ', 'جذب', 'میکند', 'و', 'باید', 'دائماً', 'صفحه', 'نما', 'را', 'تمیز', 'کرد#کن', '!', '\r', 'وضوح', 'گلس', 'مشکل', 'داشت#دار', 'و', 'پیکسل', '', 'سفید', 'ریز', 'در', 'آن', 'دیده', 'م', 'شد#شو', '.', 'همچنین', 'اثر', 'رنگین', 'کمان', 'داشت#دار', '!', 'در', 'هر', 'صور', 'اصلا', 'وضوح', 'شفاف', 'و', 'ب', 'نقص', 'ارائه', 'نم', 'داد#ده', '.', 'ظاهر', 'فریبنده', '!']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
613,"['چند', 'ماه', 'میشه', 'خرید', 'ول', 'بعد', 'از', 'یه', 'بار', 'شستشو', 'رنگ', 'رف', 'گذاشت#گذار', 'کنار', 'خرید#خر', 'اصلا']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
614,"['اگه', 'پولتون', 'دوس', 'دارین', 'خرید#خر', 'بعد', 'از', 'دو', 'روز', 'که', 'به', 'دس', 'رسید', 'تما', 'اطلاع', 'گوش', 'رو', 'تو', 'خال', 'کرد#کن', 'اون', 'نامرد', 'کرد#کن', 'و', 'یهو', 'خطا', 'فر', 'داد', '.', 'تما', 'اطلاعا', 'سوخ', 'بعد', 'از', 'دو', 'روز', 'خطا', 'فر', 'داد']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
615,"['در', 'حال', 'که', 'کارشناسا', 'دیج', 'کالا', 'به', 'گفتن', 'پودر', 'ه', 'میخوره', 'ول', 'فقط', 'کپسولیه', 'و', 'بدرد', 'اسپرسو', 'نمیخوره', 'بدرد', 'اسپرسو', 'نمیخوره']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
616,"['اسکرول', 'نسبتا', 'سفته', 'من', 'این', 'برد#بر', 'رو', 'قبلا', 'ه', 'دا', 'احساس', 'میکن', 'با', 'هزینه', 'ب', 'مدل', '', 'بالا', 'رو', 'تهیه', 'کرد#کن', 'بهتره', 'برد#بر', 'نسبتا', 'خوب']",not_recommended,recommended,recommended,recommended,recommended
617,"['امروز', 'بدس', 'رسید', 'واقعا\u200cخورد\u200cتو', 'زوق', 'انقدر', 'ب', 'کیف', 'اصلا', 'نمیدونم\u200cچی\u200cبگم\r', 'اول', 'از', 'این', 'خود', 'لامپ', 'پراز', 'خط\u200cخ', 'بود\u200cپایین', 'ک', 'سیلیکون', 'بود\r', 'دو', 'کنترل', 'یعن', 'سوک', 'باطر', 'شکسته', 'بود\r', 'بسته', 'بند', 'پلمب', 'بود#باش', '!', '\r', 'نور', 'خیل', 'کمه', '\r', 'خلاصه', 'از', 'خرید', 'ناراض', 'هس', 'و', 'موند', 'دیج', 'کالا', 'چرا', 'این', 'چیزا', 'ب', 'کیف', 'میاره\r', 'امیدوار', 'ک', 'نظر', 'و', 'ثب', 'کن', 'دیج', 'ج', 'تا', 'همه', 'بدونن', 'چ', 'میخرن', '\r', 'با', 'تشکر', 'فراو', 'با', 'عرض', 'سلا', 'خدم', 'دوس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
618,"['من', 'خیل', 'راض', '،', 'رنکبند', 'زیاد', 'دا', 'تا', 'طبق', 'سلیق', 'انتخاب', 'کن', '،', 'انداز', 'کاملا', 'مناسبه', '،', 'جور', 'نیس', 'که', 'مثلا', 'استین', 'کوتاه', 'باشه', 'خود', 'خیل', 'گشادو', '.', '.', 'کاملا', 'راض']",recommended,recommended,recommended,recommended,recommended
619,"['واقعیت', 'من', 'این', 'دستگاه', 'رو', 'از', 'نزدیک', 'دید#بین', 'تو', 'عکس', 'همچین', 'قد', 'و', 'قواره', 'بزرگ', 'دا', 'اما', 'در', 'واقع', 'یه', 'سمندون', 'بود#باش', 'کوچک', 'و', 'جمع', 'و', 'جور', 'کار', 'ا', 'بدک', 'نیس', 'با', 'این', 'قیمت', 'ب', 'از', 'این', 'ه', 'نمیشه', 'خرید', 'واسه', 'یه', 'قهوه', 'سریع', 'و', 'راه', 'افتادن', 'کارخوبه', 'فیل', 'کمه', 'بزرگ', 'هس', 'بتید', 'قیچ', 'کرد#کن', 'اب', 'تصفیه', 'استفاده', 'کرد#کن', 'قهوه', 'ه', 'با', 'سایز', 'مناسب', 'خرید#خر', 'اگر', 'جیبتون', 'تپله', 'مارک', 'یا', 'برد#بر', 'معروف', 'خرید#خر', 'حال', 'رو', 'ببرید', 'در', 'ضمن', 'من', 'متوجه', 'اختلاف', 'این', 'دو', 'رنگ', 'شد#شو', 'تو', 'عکس', 'درس', 'مشخص', 'نبس', 'کوچولو', 'دوس', 'داشتن']",recommended,recommended,recommended,recommended,recommended
620,"['سع', 'کرد#کن', 'پنکه', '', 'با', 'قابل', 'اتصال', 'به', 'پاور', 'بانک', 'خرید#خر', 'و', 'این', '', 'در', 'گاه', 'گوش', 'را', 'خراب', 'میکنن', 'و', 'باطر', 'گوش', 'ممکنه', 'در', 'طول', 'مد', 'خراب', 'بشه', 'قیم', 'و', 'کارا']",not_recommended,not_recommended,recommended,not_recommended,recommended
621,"['سایز', 'آن', 'مناسب', 'نیس', '.', 'یک', 'سایز', 'به', 'نسب', 'استاندارد', 'ک', 'اس', 'کیف', 'و', 'سایز', 'نامناسب']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
622,"['بو', 'بده\r', 'رطوبت', 'کمه', 'بد', 'بو', 'و', 'ک', 'رطوب']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
623,"['رنگ', 'قرمز', 'مات', 'رو', 'برا', 'گوش', 'پسر', 'گرف', '،', 'کاملا', 'فیته', 'و', 'رنگ', '،', 'فقط', 'در', 'یک', 'کلمه', 'محشره', '.', 'اونقدر', 'این', 'رنگ', '(', 'قرمز', '', ')', '', 'قشنگه', 'که', 'میترس', 'چشم', 'زد#زن', '.', 'و', 'البته', 'چندین', 'سالیه', 'که', 'این', 'طیف', 'رنگ', 'رو', 'دید#بین', '.', '\r', 'البته', 'به', 'نظر', 'من', 'شاید', '50', 'درصد', 'قیمت', 'کاذبه', '.', 'و', 'میشد', 'ارزان', 'عرضه', 'بشه', 'رنگ', '،', 'فقط', 'در', 'یک', 'کلمه', 'محشره', '.']",recommended,recommended,recommended,recommended,recommended
624,"['من', 'این', 'اسپیکرو', '۱', 'ماه', 'پ', 'خرید', 'واقعا', 'با', 'این', 'قیم', 'هیچ', 'اسپیکر', 'به', 'پا', 'نمیرسه', 'البته', 'این', 'بگ', 'که', 'چین', '#هست', '.', 'صدا', 'خیل', 'خب', 'داره', 'شاید', 'بگ', 'اندازه', 'یه', 'تلوزیونه', 'اسپیکر', 'jbl']",recommended,recommended,recommended,recommended,recommended
625,"['خوبه', 'ارز', 'ریسک', 'داره', 'نظرسنج']",recommended,recommended,recommended,recommended,recommended
626,"['از', 'همه', 'نظر', 'خوب', 'اما', 'لنز', 'دوربین', 'را', 'نم', 'پوشاند#پوشان', 'عد', 'پوش', 'کامل', 'لنز']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
627,"['توخرید', 'شک', 'کرد#کن', 'خیل', 'نور', 'زیاده', 'عالیه', 'نور', 'عالیه']",recommended,recommended,recommended,recommended,recommended
628,"['خوبه', 'اما', 'من', 'انتظار', 'رنگ', 'طلا', 'دا', 'نه', 'زرد', 'اگه', 'طلا', 'بود#باش', 'حرف', 'نداشت\r', 'چسب', 'اینه', 'خیل', 'کمه', 'طلا', 'نبودن']",recommended,recommended,recommended,recommended,recommended
629,"['نسب', 'به', 'قیمت', 'چیزه', 'خوبیه\r', 'کیف', 'پلاستیک', 'ه', 'خوبه\r', 'چیز', 'جالب', 'دیگ', 'داک', 'شارژر', 'هس', 'که', 'ه', 'پایه', 'هس', 'ه', 'اینکه', 'وقت', 'بذارید', 'تو', 'داک', 'شارژ', 'ه', 'میشه\r', 'فقط', 'سرعت', 'یک', 'مقدار', 'کم', 'از', 'بقیه', 'مدل', '', 'کمتره', 'که', 'اون', 'ه', 'محسوس', 'نیس', 'و', 'کنترل', 'سرع', 'نداره', 'پیشنهاد', 'خرید']",recommended,recommended,recommended,recommended,recommended
630,"['سلا', 'وق', 'بخیر', 'دوس', 'کار', 'من', 'نصب', 'کابین', '#هست', 'نتیجه', 'استفاده', 'از', 'این', 'پک', 'رو', 'برا', 'شما', 'میگ', 'کیف', 'دستگاه', 'مورد', 'قبوله', 'کارکرد', 'مورد', 'قبوله', 'یک', 'مشکل', 'که', 'داره', 'برا', 'هر', 'دستگاه', 'باطر', 'جدا', 'نداره', 'و', 'کلاً', 'این', 'مجموعه', '۲', 'تا', 'باطر', 'داره', 'که', 'اون', '۱.۸', 'امپره', 'البته', 'بگ', 'اگه', 'کار', 'شما', 'زیاد', 'و', 'سنگین', 'نباشه', 'مشکل', 'نیس', 'ول', 'تو', 'کار', 'من', 'شارژ', 'دستگاه', 'زود', 'تمو', 'میشه', 'که', 'مجبور', 'شد#شو', '۲', 'تا', 'باطر', '۵.۲', 'امپر', 'خرید#خر', 'که', 'حدود', '۱۸۰۰', 'پول', 'داد', 'بعد', 'ه', 'اینکه', 'پیچگوشت', 'شارژ', 'به', 'نظر', 'من', 'وزن', 'زیاده', 'و', 'برا', 'ماکه', 'دائ', 'تو', 'دس', '#هست', 'یک', 'خسته', 'کننده', '#هست', 'در', 'مورد', 'دمنده', 'عال', 'عمل', 'میکنه', 'قدر', 'خوب', 'و', 'صدا', 'کم', 'زیاد', 'که', 'در', 'محیط', 'کار', 'ازار', 'دهنده', 'نیس', 'ول', 'جا', 'ساک', 'یک', 'زیاده', 'درمورد', 'اره', 'چکش', 'یا', 'همون', 'عمود', 'بر', 'خودمون', 'برا', 'کار', 'سبک', 'خوبه', 'مثل', 'دراوردن', 'جا', 'کلیدوپریز', 'جا', 'لوله', 'هود', 'جا', 'لوله', 'پکیج', 'ول', 'برا', 'بر', 'صفحه', 'خوب', 'نیس', 'اگه', 'شما', 'جا', 'گاز', 'و', 'سینک', 'با', 'دربیارین', 'خیل', 'کار', 'کنه', 'باطر', 'به', 'اندازه', 'یک', 'واحد', 'اون', 'با', 'لرز', 'زیاد', 'کیف', 'که', 'همراه', 'هس', 'خوبه', 'تما', 'این', 'پک', 'داخل', 'جا', 'میشه', 'ول', 'یک', 'کیفیت', 'کمه', 'که', 'اون', 'مه', 'نیس', 'البته', 'برا', 'من', 'در', 'کل', 'خرید', 'خوب', 'هس', 'مخصوصاً', 'از', 'دیج', 'کالا', 'چون', 'شما', 'اینجا', 'حدود', '۸۰۰', 'هزار', 'زیر', 'قیم', 'خود', 'شرک', 'میخرین', 'و', 'گارانت', 'دیج', 'ه', 'دارین', 'که', 'این', 'خیل', 'خوبه', 'این', 'نقد', 'صرفاً', 'جه', 'اگاه', 'دوس', 'و', 'نظر', 'من', 'بود#باش', 'امیدوار', 'که', 'بدرد', 'شما', 'بخوره', 'یا', 'عل', 'رسید#رس', 'حرفه', 'ا']",recommended,recommended,recommended,recommended,recommended
631,"['چه', 'از', 'نظر', 'ظاهر', 'و', 'چه', 'از', 'نظر', 'قدر', 'عالیه', '.', 'اصلا', 'داغ', 'نم', 'کنه', '.', 'من', 'برا', 'xbox', 'استفاده', 'کرد#کن', 'تا', 'ال', 'عال', 'بوده', '.', 'کارا']",recommended,recommended,recommended,recommended,recommended
632,"['حدود', 'دوسال', 'و', 'ن', 'هس', 'که5عدد', 'رو', 'خرید', '.', 'یک', 'خراب', 'بود#باش', 'که', 'رف', 'گارانت', 'و', 'یک', 'سال', 'دادن', 'بهمون', '.', 'ط', 'این', '2سال', 'میانگین', 'هفته', 'ای2بار', 'شارژ', 'کرد#کن', 'ول', 'با', 'این', 'حال', 'هنوز', 'ه', 'خوب', 'شارژ', 'میده', 'ول', 'مشکل', 'که', 'هس', 'مقدار', 'باد', 'کرده', 'که', 'طبیعیه', 'به', 'نظر', 'بعد', 'از', 'این', 'همه', 'مد', 'و', 'استفاده', '.', 'یه', 'نکته', 'درباره', 'این', 'پاوربانک', 'این', 'که', 'شارژ1امپر', 'ف', 'شارٓه', 'و', 'خیل', 'سریع', '', 'از2امپر', 'شارژ', 'میکنه', '!', 'دوسال', 'و', 'ن', 'استفاده']",recommended,recommended,recommended,recommended,recommended
633,"['خیل', 'راح', 'نصب', 'شد#شو', 'و', 'ظاهر', 'خیل', 'خوب', 'داره', '.', 'برا', 'خونه', '', 'اسپر', 'عالیه', '.', 'بسیار', 'عال', '.', 'حتما', 'پیشنهاد', 'میکن', '.', 'برا', 'خونه', '', 'اسپور', 'عالیه']",recommended,recommended,recommended,recommended,recommended
634,"['بسار', 'عال', 'و', 'درجه', 'یک', 'درجه', 'یک']",recommended,recommended,recommended,recommended,recommended
635,"['اسباب', 'باز', 'علم', 'خوبیه', '.', 'برا', 'آموز', 'فیزیک', 'و', 'تعادل', 'و', 'نقطه', 'اتکا', '.', 'به', 'عنو', 'دکور', 'ه', 'میشه', 'استفاده', 'کرد#کن', '.', 'هر', 'کس', 'ببینه', 'سوال', 'برا', 'پ', 'میاد', 'که', 'چطور', 'ایستاده', '.', 'اسباب', 'باز', 'علم']",recommended,recommended,recommended,recommended,recommended
636,"['واقعا', 'قاب', 'قشنگ', 'و', 'ظریفیه', 'ول', 'موقع', 'در', 'آوردن', 'و', 'جا', 'زدن', 'خیل', 'باید', 'حواستون', 'باشه', '.', 'یه', 'روز', 'دید', 'چرب', 'شده', 'قاب', '،', 'رف', 'شستم', 'اومد', 'تکون', 'بد', 'آب', 'از', 'پشت', 'که', 'حال', 'تور', 'داره', 'بره', 'که', 'فشار', 'اومد', 'و', 'جا', 'سوک', 'شارژ', 'شکس', '.', 'حس', 'میکن', 'ط', '۱', 'ماه', 'ه', 'رنگ', 'از', 'حال', 'اول', 'ک', 'رنگ', '', 'شده', 'ول', 'در', 'کل', 'خوبه', '.', 'ببخشید', 'طول', 'شد#شو', 'واقعا', 'قاب', 'قشنگیه']",recommended,recommended,recommended,recommended,recommended
637,"['سلا', '\r', 'من', 'خرید', 'ول', 'پخ', 'بو', 'و', 'ماندگار', 'ک', '#هست', 'زیبا', 'شیشه']",not_recommended,recommended,recommended,recommended,recommended
638,"['کیف', 'تصویر', 'خوب', 'هس', 'و', 'نیاز', 'شما', 'را', 'برطرف', 'میکند', '.', '\r', 'تلویزیون', 'مونتاژ', 'شده', 'ایر', 'اس', 'و', 'تح', 'لیسانس', 'ترکیه', 'هس', '.', '\r', 'از', 'پنل', 'سامسونگ', 'استفاده', 'شده', 'است\r', 'پشتیبان', 'به', 'خوب', 'به', 'تماس', '', 'پاسخ', 'میدهد', 'و', 'راهنما', 'میکند', '.', '\r', 'کیف', 'جنس', 'تلویزیون', 'ه', 'خوب', 'هس', '.', '\r', 'تا', 'ال', 'مشکل', 'و', 'یا', 'هنگ', 'خاص', 'تو', 'محصول', 'دید#بین', '.', 'یک', 'هفته', 'تس']",recommended,recommended,recommended,recommended,recommended
639,"['ال', 'حدود', 'دو', 'ماهه', 'که', 'هر', 'دو', 'روز', 'یکبار', 'استفاده', 'میکنم\r', 'اول', 'فکر', 'میکرد', 'حتما', 'آب', 'بره', 'داخل', 'بعد', 'از', 'استفاده', 'دید', 'نه', 'درسته', 'عال', 'نیس', 'ول', 'خدا', 'بد', 'نیس', 'یک', 'به', 'صورت', 'فشار', 'بدید', 'جدا', 'نمیشه\r', 'خیل', 'خوشگله', 'بند', 'خوب', 'و', 'راحت', 'داره', '.', 'گو', 'گیر', 'که', '', 'دنیا', 'م', 'ارزه\r', 'فقط', 'چون', 'آب', 'استخر', 'به', 'خاطر', 'شلوغ', 'تابستون', 'خیل', 'چرب', '#هست', 'و', 'خیل', 'کلر', 'ه', 'میزنن', '', 'اسپره', 'ضد', 'بخار', 'گرفت#گیر', 'و', 'قبل', 'از', 'استفاده', 'زد#زن', 'نظر', 'بر', 'عکس', 'شد#شو']",not_recommended,recommended,recommended,not_recommended,not_recommended
640,"['فقط', 'لامپ', 'شمع', 'میخوره', 'در', 'صورت', 'که', 'ذکر', 'شد#شو', 'در', 'توضیح', '.', 'آسیه', 'افشارنیا']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
641,"['سایز', 'این', 'محصول', 'کوچیکه', 'به', 'طوریکه', 'گوش', '', 'بالا', '5', 'اینچ', 'رو', 'نمی\u200cتونید', 'داخل', 'جا', 'بدید', 'بلااستفاده', 'مونده', 'مناسب', 'نیس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
642,"['من', 'واقعا', 'از', 'راض', 'حرف', 'نداره', 'من', 'واقعا', 'از', 'راض']",recommended,recommended,recommended,recommended,recommended
643,"['من', 'امر', '.', 'ز', 'به', 'دس', 'رسید', 'خوبه', 'ول', 'دستند', 'کامل', 'بسته', 'نمیشه', 'خوب', 'چف', 'نمیشه', 'حالا', 'داد', 'برگردوندن', 'تا', 'دید#بین', 'چ', 'میشه', 'کلا', 'داغونه']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
644,"['دیج', 'کالا\r', 'به', 'همراه', 'مداد', 'و', 'پاکن', 'بود#باش', 'کیف', 'پایین', 'ه', 'داره', 'نارضایت']",not_recommended,recommended,recommended,not_recommended,not_recommended
645,"['سلام\r', 'ال', '۳روزه', 'خرید', 'عال', 'اصلاح', 'میکنه\r', 'فقط', 'صفر', 'نمیزنه\r', 'یک', 'میمونه\r', 'قدرت', 'خوبه\r', 'گارانت', 'ه', 'داره\r', 'داخل', 'جعب', 'ه', 'یه', 'دونه', 'شونه', '\r', 'دفترچه', 'فارسی\r', 'روغن', 'و', 'فرچه', 'و\r', 'من', 'که', 'راض', 'هس', 'نسب', 'به', 'قیم', 'عال', 'هس']",recommended,recommended,recommended,recommended,recommended
646,"['بدک', 'نیس', 'و', 'اینکه', 'راحت', 'چسباندن', 'و', '.', '.', 'خوبه', 'شیشه', 'حرار', 'داده', 'شده']",recommended,recommended,recommended,recommended,recommended
647,"['خیل', 'خوب', 'بود#باش', 'و', 'پیشنهاد', 'میکن', 'خرید#خر', '،', 'سبک', 'و', 'خو', 'دس', '.', 'یه', 'پاور', 'خوب']",recommended,recommended,recommended,recommended,recommended
648,"['توقع', 'بسیار', 'زیاد', 'اس', 'که', 'از', 'دستگاه', 'با', 'این', 'ابعاد', 'سرما', 'فضا', 'هر', 'چند', 'کوچک', 'تأمین', 'گشت#گرد', '.', 'اگر', 'میبینید', 'کولر', 'آب', 'واقع', 'در', 'پ', 'با', 'یا', 'بالکن', 'سرما', 'نسبتاً', 'خوب', 'ایجاد', 'میکند', 'دلیل', 'این', 'اس', 'که', 'در', 'فضا', 'بسیار', 'بزرگ', 'که', 'از', 'سه', 'طرف', 'با', 'پوشال', 'یا', 'پد', 'سلولز', 'پوشانده_شده_اس', 'مراحل', 'ایجاد', 'رطوب', 'و', 'انتقال', 'سرما', 'از', 'داخل', 'محفظه', 'به', 'کانال', 'کولر', 'انجا', 'م', 'پذیرفت#پذیر', 'در', 'حال', 'که', 'محفظه', 'این', 'کولر', 'بسیار', 'کوچک', 'اس', 'و', 'تن', 'از', 'یک', 'طرف', 'با', 'پد', 'سلولز', 'بسیار', 'ک', 'مساح', 'پوشانده_شده_اس', 'در', 'مجموع', 'این', 'دستگاه', 'م', 'توانست#توان', 'بعنو', 'یک', 'پنکه', 'نسبتاً', 'شیک', 'مورد', 'استفاده', 'قرار', 'گرفت#گیر', '.', 'این', 'دستگاه', 'فقط', 'و', 'فقط', 'بعنو', 'پنکه', 'کارا', 'داشت#دار']",not_recommended,not_recommended,recommended,not_recommended,not_recommended
649,"['اندازه', 'یه', 'اتار', 'دستیه', '.', 'فقط', 'استند', 'بدرد', 'میخوره', 'بسیار', 'ضعیف']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
650,"['گوش', 'بسیار', 'عال', 'هس', '،', 'خیل', 'سرع', 'بالا', 'داره', 'من', '5', 'ماهه', 'که', 'دار', 'از', 'استفاده', 'میکن', 'و', 'تاحالا', 'هنگ', 'خاص', 'از', 'دید#بین', '،', 'داغ', 'کردن', 'تو', 'کار', 'نیس', 'و', 'صفحه', 'نما', 'بزرگ', 'و', 'با', 'کیفیت', 'داره', 'که', 'نسب', 'به', 'قیمت', 'خیل', 'مناسبه', '،', 'حسگر', 'تشخیص', 'چهره', 'و', 'حسگر', 'اثر', 'انگ', 'داره', 'و', 'با', 'گذاشتن', 'انگشتتون', 'رو', 'حسگر', '،', 'بدون', 'اینکه', 'گوش', 'رو', 'روشن', 'کرد#کن', 'میتونید', 'قفل', 'گوش', 'رو', 'باز', 'کرد#کن', '،', 'ول', 'اسپیکر', 'خیل', 'بد', 'داره', 'مثلا', 'رو', 'پایین', '', 'حال', 'پخ', 'صدا', '،', 'باز', 'صدا', 'زیاد', 'از', 'اسپیکر', 'خارج', 'میشه', 'و', 'خروج', 'aux', 'ضعیف', 'ه', 'داره', 'که', 'صدا', 'تا', 'تا', 'اواسط', 'بسیار', 'زیاد', 'میشه', 'و', 'تا', 'آخر', 'به', 'ه', 'میز', 'میمونه', 'huawei', 'honor', '9', 'lite']",recommended,recommended,recommended,recommended,recommended
651,"['با', 'توجه', 'به', 'قیمت', 'که', 'داره', 'و', 'امک', 'عال', 'که', 'داره', 'در', 'خرید', 'درنگ', 'کرد#کن', '.', 'کیف']",recommended,recommended,recommended,recommended,recommended
652,"['حدود', 'ش', 'ماه', 'دارم\r', 'از', 'خرید', 'راض', 'هس', '\r', 'فس', 'شارژ', '#هست', '#هست', 'کار', 'راه', 'بنداز']",recommended,recommended,recommended,recommended,recommended
653,"['پیشنهاد', 'میکن', 'حتما', 'خرید#خر', 'کاملا', 'عال', 'شیک', '#هست', 'خیل', 'خوبه', 'تازه', 'رسید', 'دس', 'دیج', 'کالا']",recommended,recommended,recommended,recommended,recommended
654,"['واقعا', 'جنس', 'ب', 'کیف', '.', '\r', 'تیغه', 'درس', 'رو', 'شیشه', 'جه', 'پاک', 'کردن', 'قرار', 'نم', 'گرفت#گیر', '.', '\r', 'واقعا', 'از', 'خرید', 'خود', 'پشیمان', 'واقعا', 'جنیس', 'ب', 'کیفیت', 'اس']",not_recommended,not_recommended,not_recommended,not_recommended,not_recommended
655,"['وقت', 'تحویل', 'گرف', 'از', 'بزرگ', 'بسته', 'متعجب', 'شد#شو', 'اگر', 'برا', 'گرد', 'و', 'پیاده', 'رو', 'در', 'نظر', 'داشت#دار', 'خیل', 'حجیمه', 'ودس', 'و', 'پا', 'گیره', 'کس', 'که', 'ماشین', 'کچیک', 'دارن', 'درد', 'سره', 'چون', 'تو', 'صندوق', 'عقب', 'به', 'صخت', 'جا', 'میشه', 'اگه', 'ماشینتون', 'دوگانه', 'باشه', 'باید', 'قید', 'رو', 'زد#زن', 'ول', 'وقت', 'باز', 'کردین', 'از', 'جادار', 'بودن', 'خوشحال', 'میشید', 'خوبه', 'میشه', 'به', 'باشه']",recommended,recommended,recommended,recommended,recommended
656,"['خوبه', 'قو']",recommended,recommended,recommended,recommended,recommended
657,"['هود', 'نسبتا', 'خوب', 'و', 'زیبا', 'اس', 'که', 'تازه', 'به', 'دس', 'رسید', '،', 'ول', 'به', 'جا', '4', 'روز', 'بعد', '6', 'روز', 'به', 'دس', 'رسید', '،', 'درکل', 'ممنون', '،', 'واقعا', 'ارز', 'دا', 'چون', 'تو', 'پیشنهاد', 'ویژه', 'خرید', 'و', 'عال', 'بود#باش', '.', 'خرید', 'هود']",recommended,recommended,recommended,recommended,recommended
658,"['واسه', 'کار', 'منزل', 'عالیه', 'کیف', 'خوب', 'داره']",recommended,recommended,recommended,recommended,recommended
